Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,cuisine_count,is_multi_cuisine,log_votes,cost_per_person,has_both_services,country_Australia,country_Brazil,country_Canada,country_India,country_Indonesia,country_New Zealand,country_Philippines,country_Qatar,country_Singapore,country_South Africa,country_Sri Lanka,country_Turkey,country_UAE,country_United Kingdom,country_United States,cuisine_freq_enc,city_freq_enc
450,0,0,1,2.8,6,2,1,1.9459101490553132,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
450,0,0,1,2.7,29,2,1,3.4011973816621555,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
400,0,0,1,3.0,9,2,1,2.302585092994046,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
300,0,0,1,2.8,11,2,1,2.4849066497880004,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
550,0,0,2,2.9,10,3,1,2.3978952727983707,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
100,0,0,1,3.1,13,1,0,2.639057329615259,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
150,0,0,1,3.2,11,1,0,2.4849066497880004,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
150,0,0,1,3.0,9,1,0,2.302585092994046,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,2.9,6,2,1,1.9459101490553132,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
450,0,0,1,2.7,24,2,1,3.2188758248682006,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,0,2,2.9,6,4,1,1.9459101490553132,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
550,0,0,2,3.1,22,2,1,3.1354942159291497,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.5,14,1,0,2.70805020110221,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
500,0,0,2,3.4,18,1,0,2.9444389791664403,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0010806429825746318,0.5468053491827637
700,1,1,2,2.6,274,3,1,5.616771097666572,350.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
800,0,0,2,3.4,112,1,0,4.727387818712341,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
650,0,1,2,3.2,18,4,1,2.9444389791664403,325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
400,0,0,1,3.4,13,1,0,2.639057329615259,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1100,0,1,3,4.6,112,1,0,4.727387818712341,550.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
1100,0,1,3,3.8,56,2,1,4.04305126783455,550.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009725786843171687,0.5468053491827637
1100,1,1,3,3.6,260,1,0,5.564520407322694,550.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
700,0,1,2,3.5,67,2,1,4.219507705176107,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.001215723355396461,0.5468053491827637
1200,1,1,3,3.8,177,4,1,5.181783550292085,600.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
400,0,0,1,3.6,43,3,1,3.784189633918261,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1000,1,1,3,3.5,84,3,1,4.442651256490317,500.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,0,1,2,3.6,119,1,0,4.787491742782046,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
200,0,0,1,3.5,23,1,0,3.1780538303479458,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.5468053491827637
600,0,0,2,3.7,40,2,1,3.713572066704308,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.5468053491827637
700,0,1,2,3.8,59,1,0,4.0943445622221,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
700,0,1,2,2.3,82,2,1,4.418840607796598,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1000,0,1,3,4.2,264,4,1,5.579729825986222,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009725786843171687,0.5468053491827637
700,0,1,2,4.0,24,2,1,3.2188758248682006,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
700,0,1,2,4.0,88,3,1,4.48863636973214,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
900,0,1,2,4.0,55,1,0,4.02535169073515,450.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
1000,0,1,3,4.4,165,3,1,5.111987788356544,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
1000,1,1,3,4.0,134,4,1,4.90527477843843,500.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
500,0,1,2,4.2,292,2,1,5.680172609017068,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
750,0,1,2,4.4,52,2,1,3.970291913552122,375.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1000,1,0,3,4.1,251,3,1,5.529429087511423,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
300,0,0,1,3.3,13,2,1,2.639057329615259,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
200,0,0,1,2.8,11,1,0,2.4849066497880004,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,2.9,6,1,0,1.9459101490553132,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,2.6,94,2,1,4.553876891600541,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
200,0,0,1,3.0,7,2,1,2.0794415416798357,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,3.1,16,2,1,2.833213344056216,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
450,0,0,1,2.9,4,2,1,1.6094379124341003,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
350,0,0,1,3.1,14,2,1,2.70805020110221,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
400,0,0,1,2.7,11,2,1,2.4849066497880004,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
300,0,0,1,3.4,18,1,0,2.9444389791664403,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.0,11,1,0,2.4849066497880004,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,0,1,2.9,8,1,0,2.1972245773362196,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
300,0,0,1,3.4,21,1,0,3.091042453358316,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.5468053491827637
400,0,0,1,3.0,7,3,1,2.0794415416798357,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,3.2,8,1,0,2.1972245773362196,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
150,0,0,1,3.2,24,2,1,3.2188758248682006,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
450,0,0,1,3.1,5,1,0,1.791759469228055,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
700,0,1,2,3.0,71,2,1,4.276666119016055,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,3.2,9,2,1,2.302585092994046,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
350,0,0,1,3.0,13,1,0,2.639057329615259,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
700,0,0,2,3.0,28,2,1,3.367295829986474,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
200,0,0,1,3.1,10,1,0,2.3978952727983707,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
400,0,0,1,3.3,13,2,1,2.639057329615259,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.5468053491827637
200,0,0,1,3.4,53,1,0,3.9889840465642745,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
400,0,0,1,3.1,4,1,0,1.6094379124341003,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.007834661623666082,0.5468053491827637
150,0,0,1,3.0,4,1,0,1.6094379124341003,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,2.7,91,2,1,4.5217885770490405,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
350,0,0,1,3.1,9,1,0,2.302585092994046,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.2,21,3,1,3.091042453358316,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.4,46,2,1,3.8501476017100584,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
150,0,0,1,2.9,6,1,0,1.9459101490553132,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,1,2,3.2,28,3,1,3.367295829986474,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,3.1,23,2,1,3.1780538303479458,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
250,0,0,1,2.9,4,2,1,1.6094379124341003,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,2.8,11,1,0,2.4849066497880004,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
500,0,0,2,3.1,4,2,1,1.6094379124341003,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,3.0,9,2,1,2.302585092994046,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,3.1,5,2,1,1.791759469228055,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,3.1,12,4,1,2.5649493574615367,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
600,0,0,2,3.3,13,2,1,2.639057329615259,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
350,0,0,1,2.8,10,1,0,2.3978952727983707,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
400,0,0,1,3.1,4,2,1,1.6094379124341003,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
500,0,1,2,2.6,46,4,1,3.8501476017100584,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03647170066189383,0.5468053491827637
300,0,0,1,3.3,21,2,1,3.091042453358316,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
450,0,1,1,2.6,7,2,1,2.0794415416798357,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,3.5,79,2,1,4.382026634673881,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,3.5,51,2,1,3.9512437185814275,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
500,0,1,2,3.5,39,2,1,3.6888794541139363,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
200,0,1,1,3.5,31,2,1,3.4657359027997265,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
600,0,1,2,3.7,195,2,1,5.278114659230518,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,3.8,178,2,1,5.187385805840755,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
100,0,0,1,3.5,31,2,1,3.4657359027997265,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.5468053491827637
350,0,1,1,4.0,371,3,1,5.918893854273146,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
3500,1,0,4,3.4,27,3,1,3.332204510175204,1750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
5000,1,0,4,3.7,65,1,0,4.189654742026425,2500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
5000,1,0,4,3.9,66,2,1,4.204692619390966,2500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.006483857895447791,0.5468053491827637
2000,1,0,4,4.1,68,2,1,4.23410650459726,1000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0010806429825746318,0.5468053491827637
3800,1,0,4,4.3,400,5,1,5.993961427306569,1900.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,3.4,29,1,0,3.4011973816621555,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
700,0,0,2,2.8,85,2,1,4.454347296253507,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
350,0,0,1,3.1,14,1,0,2.70805020110221,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
4000,1,0,4,4.0,315,1,0,5.755742213586912,2000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
3000,1,0,4,4.0,160,3,1,5.081404364984463,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
3000,1,0,4,4.2,327,3,1,5.793013608384144,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
700,0,0,2,2.5,58,2,1,4.07753744390572,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
800,0,0,2,3.4,64,1,0,4.174387269895637,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,3.3,73,2,1,4.304065093204169,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
800,1,0,2,3.3,12,3,1,2.5649493574615367,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
500,0,1,2,2.6,24,2,1,3.2188758248682006,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
500,0,1,2,3.4,167,4,1,5.123963979403259,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03647170066189383,0.5468053491827637
150,0,0,1,3.9,357,2,1,5.8805329864007,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
900,0,1,2,3.5,174,3,1,5.1647859739235145,450.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,0,2,2.3,59,3,1,4.0943445622221,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
400,0,0,1,2.9,18,2,1,2.9444389791664403,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,1,1,2.9,13,1,0,2.639057329615259,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
450,0,0,1,3.4,31,1,0,3.4657359027997265,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
250,0,0,1,3.2,11,2,1,2.4849066497880004,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
300,0,0,1,2.9,4,1,0,1.6094379124341003,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
500,0,0,2,3.1,11,1,0,2.4849066497880004,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
600,0,0,2,3.1,6,1,0,1.9459101490553132,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
700,0,0,2,2.9,63,2,1,4.1588830833596715,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
600,0,0,2,3.4,29,2,1,3.4011973816621555,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,0,2,3.1,20,1,0,3.044522437723423,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
400,0,0,1,3.0,7,1,0,2.0794415416798357,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
600,0,1,2,3.2,50,1,0,3.9318256327243257,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
400,0,0,1,2.8,13,2,1,2.639057329615259,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,0,2,2.8,17,2,1,2.8903717578961645,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1200,1,0,3,2.7,31,2,1,3.4657359027997265,600.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
400,0,0,1,2.8,13,2,1,2.639057329615259,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.010401188707280832,0.5468053491827637
150,0,0,1,3.1,6,1,0,1.9459101490553132,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.007834661623666082,0.5468053491827637
350,0,0,1,3.2,14,1,0,2.70805020110221,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
2200,1,0,4,3.2,28,2,1,3.367295829986474,1100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
350,0,1,1,3.8,68,2,1,4.23410650459726,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
250,0,0,1,3.8,160,2,1,5.081404364984463,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
100,0,0,1,3.6,29,1,0,3.4011973816621555,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.5468053491827637
500,0,0,2,3.6,87,1,0,4.477336814478207,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
600,0,0,2,3.8,68,1,0,4.23410650459726,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
1100,0,0,3,3.5,273,2,1,5.6131281063880705,550.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
800,0,1,2,3.7,89,4,1,4.499809670330265,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
450,0,1,1,3.5,104,1,0,4.653960350157523,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
900,0,0,2,3.5,40,3,1,3.713572066704308,450.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,1,2,3.6,167,2,1,5.123963979403259,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
1500,1,1,3,3.6,177,3,1,5.181783550292085,750.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
650,0,0,2,3.6,215,2,1,5.375278407684165,325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1000,0,1,3,3.8,24,6,1,3.2188758248682006,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009725786843171687,0.5468053491827637
1300,1,1,3,4.0,489,3,1,6.194405391104672,650.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,0,1,2,4.1,149,2,1,5.0106352940962555,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
2500,1,0,4,3.3,179,3,1,5.19295685089021,1250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1200,1,0,3,3.6,217,3,1,5.384495062789089,600.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
600,0,0,2,2.6,27,1,0,3.332204510175204,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
400,0,1,1,2.9,18,1,0,2.9444389791664403,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,1,1,3.8,72,1,0,4.290459441148391,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.5468053491827637
700,0,0,2,3.7,147,1,0,4.997212273764115,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
500,0,1,2,3.6,22,1,0,3.1354942159291497,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
350,0,0,1,3.2,17,2,1,2.8903717578961645,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,2.7,29,1,0,3.4011973816621555,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
850,1,1,2,2.5,117,3,1,4.770684624465665,425.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1100,1,0,3,3.2,88,3,1,4.48863636973214,550.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
1250,1,0,3,3.3,131,3,1,4.882801922586371,625.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
800,0,1,2,2.7,87,3,1,4.477336814478207,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
1400,1,0,3,3.3,91,3,1,4.5217885770490405,700.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.0,6,2,1,1.9459101490553132,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
100,0,0,1,2.8,5,2,1,1.791759469228055,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.5468053491827637
600,0,0,2,3.1,10,2,1,2.3978952727983707,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
200,0,0,1,3.0,4,1,0,1.6094379124341003,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
400,0,0,1,3.2,10,2,1,2.3978952727983707,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
400,0,0,1,3.2,11,2,1,2.4849066497880004,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,3.3,16,1,0,2.833213344056216,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
150,0,0,1,3.0,5,1,0,1.791759469228055,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.3,21,2,1,3.091042453358316,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.5468053491827637
200,0,0,1,3.1,10,2,1,2.3978952727983707,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
350,0,0,1,2.9,7,1,0,2.0794415416798357,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
